ID,Publication type,Reporting date 1,Reporting date 2,Abstract OR Description (English),Date of acceptance,Addresses,Altmetric attention score,File(s) confidential,Associated identifiers,Author's licence,Authors OR Creators / Principal investigators OR Author,Associated URL OR Author URL,Collections,Confidential,File(s) confidentiality reason,DOI,Edition,Editors OR Supervisors,eISSN,File(s) embargo release date,External identifiers,Field citation ratio,Date submitted,Conference finish date OR Finish date OR End date,Funding acknowledgements,Data availability statement present,ISBN-10,ISBN-13,Is compliant with institutional policy,File(s) embargoed,Open access,ISSN,Issue,Journal OR Published proceedings,Keywords,Language,Country OR Conference place OR Location,Medium,Name of conference OR Presented at,Notes,Article number OR Chapter number,Number of chapters in book OR Number of pieces,OA location file version,OA location URL,Online publication date,Open access status,Pagination (start page),Pagination (end page),Pagination (page count),Preprint server OR Book title OR Repository,PII,Place of publication,Preprint for,Publication date,Status,Public URL,Publisher,Publisher licence,Publisher URL,Record created at source,Record made publicly available,Relative citation ratio,Availability,Series,Conference start date OR Start date,Thesis type,Title OR Title (English),Sub types,Version,Volume,Abstract (English),Abstract (Swedish),Description (Swedish),Alternate title,Sub type,Author name when published,Publication URL of author version,Brief summary (English),Brief summary (Swedish),Sub type,Contributors,Co-supervisors,Data contain other protected information,Data contain personal data,Data format,Licence,Defence date,Rights,Handle (PID),Has KI contributor OR Is KI thesis,KI department,KI department,KI OA type,KI research group,Language,Level of accessibility,Number of individuals / objects,Number of variables,Peer reviewed,Population (English),Population (Swedish),Genre,Related identifiers,Version in KI Open Archive,Study design,Main supervisor,Number of supporting papers,Thesis type,Title (Swedish),Web of Science accession number,Citation count,Indexed in DOAJ,DOAJ CC Licence,Files in KI Open Archive,KI Open Archive public URL,Deposited to KI Open Archive,Item status in KI Open Archive,Proprietary ID,Source,Canonical journal title
527515,Journal article,01/01/2013,,,,,,,,,"Darai-Ramqvist E, Nilsonne G, Flores-Staino C, Hjerpe A, Dobra K",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=kielementsprod&SrcAuth=WosAPI&KeyUT=WOS:000218338900170&DestLinkType=FullRecord&DestApp=WOS_CPL,,,,10.3389/fonc.2013.00203,,,,,pubmed:23951555,,,,,,,,,,,2234-943X,,FRONTIERS IN ONCOLOGY,"SCID mice, epithelioid, sarcomatoid, chromosome 3, mesothelioma, differentiation",,,,,,203,,,,,,,,10,,,,,2013,Published,,,,,,,,,,,,Microenvironment-dependent phenotypic changes in a SCID mouse model for malignant mesothelioma,Article,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,CC BY,0,,No,Not deposited,WOS:000218338900170,Web of Science (Starter),FRONTIERS IN ONCOLOGY
527515,Journal article,01/01/2013,,"BACKGROUND AND AIMS: Malignant mesothelioma is an aggressive, therapy-resistant tumor. Mesothelioma cells may assume an epithelioid or a sarcomatoid phenotype, and presence of sarcomatoid cells predicts poor prognosis. In this study, we investigated differentiation of mesothelioma cells in a xenograft model, where mesothelioma cells of both phenotypes were induced to form tumors in severe combined immunodeficiency mice.
METHODS: Xenografts were established and thoroughly characterized using a comprehensive immunohistochemical panel, array comparative genomic hybridization (aCGH) of chromosome 3, fluorescent in situ hybridization, and electron microscopy.
RESULTS: Epithelioid and sarcomatoid cells gave rise to xenografts of similar epithelioid morphology. While sarcomatoid-derived xenografts had higher growth rates, the morphology and expression of differentiation-related markers was similar between xenografts derived from both phenotypes. aCGH showed a convergent genotype for both xenografts, resembling the original aggressive sarcomatoid cell sub-line.
CONCLUSION: Human mesothelioma xenografts from sarcomatoid and epithelioid phenotypes converged to a similar differentiation state, and genetic analyses suggested that clonal selection in the mouse microenvironment was a major contributing factor. This thoroughly characterized animal model can be used for further studies of molecular events underlying tumor cell differentiation.",,,1,,,,"Darai-Ramqvist E, Nilsonne G, Flores-Staino C, Hjerpe A, Dobra K",,,,,10.3389/fonc.2013.00203,,,,,"pubmed:23951555, pmc:PMC3739415",0.3,,,,,,,,,,2234-943X,,Frontiers in Oncology,"32 Biomedical and Clinical Sciences, 3211 Oncology and Carcinogenesis, Genetics, Lung, Rare Diseases, Human Genome, Lung Cancer, Cancer, Biotechnology, 5.1 Pharmaceuticals, Cancer",,,,,,,,,,2013,Gold OA,203,,,,,,,,,,Frontiers,,,2017-08-31,,0.05,,,,,Microenvironment-Dependent Phenotypic Changes in a SCID Mouse Model for Malignant Mesothelioma,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,CC BY,0,,No,Not deposited,pub.1053179048,Dimensions,FRONTIERS IN ONCOLOGY
527515,Journal article,01/01/2013,,,,,,,,,"Darai-Ramqvist E, Nilsonne G, Flores-Staino C, Hjerpe A, Dobra K",,,,,10.3389/fonc.2013.00203,,,2234-943X,,,,,,,,,,,,,,,Frontiers in Oncology,,,,,,,,,,,2013,,,,,,,,,,Published online,,Frontiers Media SA,,https://doi.org/10.3389/fonc.2013.00203,2015-02-18,,,,,,,Microenvironment-Dependent Phenotypic Changes in a SCID Mouse Model for Malignant Mesothelioma,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,CC BY,0,,No,Not deposited,10.3389/fonc.2013.00203,Crossref,FRONTIERS IN ONCOLOGY
527515,Journal article,01/01/2013,,,,,,,,,"Hjerpe A, Ramqvist E, Nilsonne G, Dobra K",https://www.ncbi.nlm.nih.gov/pubmed/23951555,,,,,,,,,pubmed:23951555,,,,,,,,,,,,,,Department of Laboratory Medicine (LABMED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Article,,,,,,,,,,,,,,,Yes,,,Gold,,,,,,Peer reviewed,,,,,,,,,,,,,Yes,CC BY,0,,No,Not deposited,223951555,KI Bibliometrics,FRONTIERS IN ONCOLOGY
540662,Journal article,18/11/2011,,"Recent advances in cell biology and gene regulation suggest mechanisms whereby associative learning could be performed by single cells. Therefore, we explored a model of classical conditioning in human macrophages in vitro. In macrophage cultures, bacterial lipopolysaccharide (LPS; unconditioned stimulus) was paired once with streptomycin (conditioned stimulus). Secretion of interleukin-6 (IL-6) was used as response measure. At evocation, conditioning was not observed. Levels of IL-6 were higher only in those cultures that had been exposed to LPS in the learning phase (p's < .05), regardless whether they received the conditioned stimulus or not at evocation.However, habituation was evident, with a 62% loss of the IL-6 response after three LPS presentations (p < .001). If further experiments confirm that simple learning can occur in immune cells, this may have bearings not only on immune regulation, but also on the brain response to molecular signals detected in the periphery. Importantly, whether capacities for simple learning in single cells extend beyond habituation, and how this would be demonstrated, remain open questions.",2011-11-18,,,,,,"Nilsonne G, Appelgren A, Axelsson J, Fredrikson M, Lekander M",https://www.ncbi.nlm.nih.gov/pubmed/22098673,,,,10.1186/1744-9081-7-47,,,1744-9081,,pmc:PMC3247862,,,,,,,,,,,,,Behav Brain Funct,"Anti-Bacterial Agents, Association Learning, Cells, Cultured, Conditioning, Classical, Habituation, Psychophysiologic, Humans, Interleukin-6, Lipopolysaccharides, Macrophages, Pilot Projects, Streptomycin",eng,England,,,,,,,,,,47,,,,1744-9081-7-47,,,2011-11-18,Published online,,,,,,2012-04-16,,,,,,Learning in a simple biological system: a pilot study of classical conditioning of human macrophages in vitro.,Journal Article,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"CC BY, CC0",0,,No,Not deposited,22098673,PubMed,BEHAVIORAL AND BRAIN FUNCTIONS
540662,Journal article,18/11/2011,,"Recent advances in cell biology and gene regulation suggest mechanisms whereby associative learning could be performed by single cells. Therefore, we explored a model of classical conditioning in human macrophages in vitro. In macrophage cultures, bacterial lipopolysaccharide (LPS; unconditioned stimulus) was paired once with streptomycin (conditioned stimulus). Secretion of interleukin-6 (IL-6) was used as response measure. At evocation, conditioning was not observed. Levels of IL-6 were higher only in those cultures that had been exposed to LPS in the learning phase (p's < .05), regardless whether they received the conditioned stimulus or not at evocation.However, habituation was evident, with a 62% loss of the IL-6 response after three LPS presentations (p < .001). If further experiments confirm that simple learning can occur in immune cells, this may have bearings not only on immune regulation, but also on the brain response to molecular signals detected in the periphery. Importantly, whether capacities for simple learning in single cells extend beyond habituation, and how this would be demonstrated, remain open questions.",,"Karolinska Institutet, Osher Center for Integrative Medicine, Department of Clinical Neuroscience, Stockholm, Sweden.",,,,,"Nilsonne G, Appelgren A, Axelsson J, Fredrikson M, Lekander M",,,,,10.1186/1744-9081-7-47,,,1744-9081,,"pubmed:22098673, pmc:PMC3247862",,,,,,,,,,Yes,1744-9081,,Behavioral and brain functions : BBF,"Cells, Cultured, Macrophages, Humans, Lipopolysaccharides, Streptomycin, Interleukin-6, Anti-Bacterial Agents, Pilot Projects, Association Learning, Conditioning, Classical, Habituation, Psychophysiologic",eng,,Electronic,,,,,,,2011-11-18,Open Access,47,,,,,,,2011-11,Published,,,CC BY,,2011-11-22,,,,,,,Learning in a simple biological system: a pilot study of classical conditioning of human macrophages in vitro.,"research-article, Journal Article",,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"CC BY, CC0",0,,No,Not deposited,MED:22098673,Europe PubMed Central,BEHAVIORAL AND BRAIN FUNCTIONS
540662,Journal article,18/11/2011,,,,,,,,,"Nilsonne G, Appelgren A, Axelsson J, Fredrikson M, Lekander M",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=kielementsprod&SrcAuth=WosAPI&KeyUT=WOS:000298364700001&DestLinkType=FullRecord&DestApp=WOS_CPL,,,,10.1186/1744-9081-7-47,,,,,pubmed:22098673,,,,,,,,,,,1744-9081,,BEHAVIORAL AND BRAIN FUNCTIONS,"associative learning, conditioning, habituation, in vitro, monocyte, macrophage, lipopolysaccharide, streptomycin, interleukin-6",,,,,,47,,,,,,,,5,,,,,2011-11-18,Published,,,,,,,,,,,,Learning in a simple biological system: a pilot study of classical conditioning of human macrophages <i>in vitro</i>,Article,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"CC BY, CC0",0,,No,Not deposited,WOS:000298364700001,Web of Science (Starter),BEHAVIORAL AND BRAIN FUNCTIONS
540662,Journal article,18/11/2011,,"Recent advances in cell biology and gene regulation suggest mechanisms whereby associative learning could be performed by single cells. Therefore, we explored a model of classical conditioning in human macrophages in vitro. In macrophage cultures, bacterial lipopolysaccharide (LPS; unconditioned stimulus) was paired once with streptomycin (conditioned stimulus). Secretion of interleukin-6 (IL-6) was used as response measure. At evocation, conditioning was not observed. Levels of IL-6 were higher only in those cultures that had been exposed to LPS in the learning phase (p's < .05), regardless whether they received the conditioned stimulus or not at evocation.However, habituation was evident, with a 62% loss of the IL-6 response after three LPS presentations (p < .001). If further experiments confirm that simple learning can occur in immune cells, this may have bearings not only on immune regulation, but also on the brain response to molecular signals detected in the periphery. Importantly, whether capacities for simple learning in single cells extend beyond habituation, and how this would be demonstrated, remain open questions.",,,3,,,,"Nilsonne G, Appelgren A, Axelsson J, Fredrikson M, Lekander M",,,,,10.1186/1744-9081-7-47,,,,,"pubmed:22098673, pmc:PMC3247862",2.22,,,,,,,,,,1744-9081,1,Behavioral and Brain Functions,"32 Biomedical and Clinical Sciences, 3209 Neurosciences, Biotechnology, 2.1 Biological and endogenous factors, 1.1 Normal biological development and functioning, Anti-Bacterial Agents, Association Learning, Cells, Cultured, Conditioning, Classical, Habituation, Psychophysiologic, Humans, Interleukin-6, Lipopolysaccharides, Macrophages, Pilot Projects, Streptomycin",,,,,,,,,,2011-11-18,Gold OA,47,,,,,,,2011-12,,,Springer Nature,,,2017-08-31,,0.25,,,,,Learning in a simple biological system: a pilot study of classical conditioning of human macrophages in vitro,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"CC BY, CC0",0,,No,Not deposited,pub.1049005746,Dimensions,BEHAVIORAL AND BRAIN FUNCTIONS
540662,Journal article,18/11/2011,,"<jats:title>Abstract</jats:title>
          <jats:p>Recent advances in cell biology and gene regulation suggest mechanisms whereby associative learning could be performed by single cells. Therefore, we explored a model of classical conditioning in human macrophages <jats:italic>in vitro</jats:italic>. In macrophage cultures, bacterial lipopolysaccharide (LPS; unconditioned stimulus) was paired once with streptomycin (conditioned stimulus). Secretion of interleukin-6 (IL-6) was used as response measure. At evocation, conditioning was not observed. Levels of IL-6 were higher only in those cultures that had been exposed to LPS in the learning phase (p's &lt; .05), regardless whether they received the conditioned stimulus or not at evocation.</jats:p>
          <jats:p>However, habituation was evident, with a 62% loss of the IL-6 response after three LPS presentations (p &lt; .001). If further experiments confirm that simple learning can occur in immune cells, this may have bearings not only on immune regulation, but also on the brain response to molecular signals detected in the periphery. Importantly, whether capacities for simple learning in single cells extend beyond habituation, and how this would be demonstrated, remain open questions.</jats:p>",,,,,,,"Nilsonne G, Appelgren A, Axelsson J, Fredrikson M, Lekander M",,,,,10.1186/1744-9081-7-47,,,1744-9081,,,,,,,,,,,,,,1,Behavioral and Brain Functions,,en,,,,,47,,,,2011-11-18,,,,,,,,,2011-12,Published,,Springer Science and Business Media LLC,,https://doi.org/10.1186/1744-9081-7-47,2021-09-01,,,,,,,Learning in a simple biological system: a pilot study of classical conditioning of human macrophages in vitro,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"CC BY, CC0",0,,No,Not deposited,10.1186/1744-9081-7-47,Crossref,BEHAVIORAL AND BRAIN FUNCTIONS
540662,Journal article,18/11/2011,,,,"Karolinska Institutet, Sweden, Stockholm University, Sweden, Uppsala University, Sweden",,,,,"Appelgren A, Nilsonne G, Axelsson J, Fredrikson M, Lekander M",https://www.ncbi.nlm.nih.gov/pubmed/22098673,,,,,,,,,pubmed:22098673,,,,,,,,,,,,,,"Association Learning, Conditioning, Classical, Habituation, Psychophysiologic, Interleukin-6, Macrophages, Department of Clinical Neuroscience (CNS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Article,,,,,,,,,,,,,,,Yes,,,Gold,,,,,,Peer reviewed,,,,,,,,,,,WOS:000298364700001,,Yes,"CC BY, CC0",0,,No,Not deposited,123745708,KI Bibliometrics,BEHAVIORAL AND BRAIN FUNCTIONS
542116,Journal article,01/10/2011,,"CD94/NKG2A is an inhibitory receptor that controls the activity of a large proportion of human NK cells following interactions with the nonclassical HLA class Ib molecule HLA-E expressed on target cells. In this study, we show that selenite (SeO(3)(2-)), an inorganic selenium compound, induces an almost complete loss of cell surface expression of HLA-E on tumor cells of various origins. Selenite abrogated the HLA-E expression at a posttranscriptional level, since selenite exposure led to a dose-dependent decrease in cellular HLA-E protein expression whereas the mRNA levels remained intact. The loss of HLA-E expression following selenite treatment was associated with decreased levels of intracellular free thiols in the tumor cells, suggesting that the reduced HLA-E protein synthesis was caused by oxidative stress. Indeed, HLA-E expression and the level of free thiols remained intact following treatment with selenomethionine, a selenium compound that does not generate oxidative stress. Loss of HLA-E expression, but not of total HLA class I expression, on tumor cells resulted in increased susceptibility to CD94/NK group 2A-positive NK cells. Our results suggest that selenite may be used to potentiate the anti-tumor cytotoxicity in settings of NK cell-based immunotherapies.",,,,,,,"Enqvist M, Nilsonne G, Hammarfjord O, Wallin RPA, Björkström NK, Björnstedt M, Hjerpe A, Ljunggren H-G, Dobra K, Malmberg K-J, Carlsten M",https://www.ncbi.nlm.nih.gov/pubmed/21890659,,,,10.4049/jimmunol.1100610,,,1550-6606,,,,,,,,,,,,,,7,J Immunol,"Antineoplastic Agents, Blotting, Western, Cell Line, Tumor, Cell Separation, Cytotoxicity, Immunologic, Flow Cytometry, Histocompatibility Antigens Class I, Humans, Killer Cells, Natural, NK Cell Lectin-Like Receptor Subfamily C, NK Cell Lectin-Like Receptor Subfamily D, Oxidative Stress, RNA Interference, Reverse Transcriptase Polymerase Chain Reaction, Sodium Selenite, HLA-E Antigens",eng,England,,,,,,,,,,3546,3554,,,jimmunol.1100610,,,2011-10-01,Published,,,,,,2011-11-22,,,,,,Selenite induces posttranscriptional blockade of HLA-E expression and sensitizes tumor cells to CD94/NKG2A-positive NK cells.,"Journal Article, Research Support, Non-U.S. Gov't",,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,0,,No,Not deposited,21890659,PubMed,JOURNAL OF IMMUNOLOGY
542116,Journal article,01/10/2011,,"CD94/NKG2A is an inhibitory receptor that controls the activity of a large proportion of human NK cells following interactions with the nonclassical HLA class Ib molecule HLA-E expressed on target cells. In this study, we show that selenite (SeO(3)(2-)), an inorganic selenium compound, induces an almost complete loss of cell surface expression of HLA-E on tumor cells of various origins. Selenite abrogated the HLA-E expression at a posttranscriptional level, since selenite exposure led to a dose-dependent decrease in cellular HLA-E protein expression whereas the mRNA levels remained intact. The loss of HLA-E expression following selenite treatment was associated with decreased levels of intracellular free thiols in the tumor cells, suggesting that the reduced HLA-E protein synthesis was caused by oxidative stress. Indeed, HLA-E expression and the level of free thiols remained intact following treatment with selenomethionine, a selenium compound that does not generate oxidative stress. Loss of HLA-E expression, but not of total HLA class I expression, on tumor cells resulted in increased susceptibility to CD94/NK group 2A-positive NK cells. Our results suggest that selenite may be used to potentiate the anti-tumor cytotoxicity in settings of NK cell-based immunotherapies.",,"Department of Medicine, Center for Infectious Medicine, Karolinska Institute, Karolinska University Hospital Huddinge, 141 86 Stockholm, Sweden.",,,,,"Enqvist M, Nilsonne G, Hammarfjord O, Wallin RPA, Björkström NK, Björnstedt M, Hjerpe A, Ljunggren H-G, Dobra K, Malmberg K-J",,,,,10.4049/jimmunol.1100610,,,1550-6606,,pubmed:21890659,,,,,,,,,,No,0022-1767,7,"Journal of immunology (Baltimore, Md. : 1950)","Killer Cells, Natural, Cell Line, Tumor, Humans, Sodium Selenite, Antineoplastic Agents, Histocompatibility Antigens Class I, Blotting, Western, Flow Cytometry, Cell Separation, Reverse Transcriptase Polymerase Chain Reaction, Cytotoxicity, Immunologic, RNA Interference, Oxidative Stress, NK Cell Lectin-Like Receptor Subfamily D, NK Cell Lectin-Like Receptor Subfamily C, HLA-E Antigens",eng,,Print-Electronic,,,,,,,2011-09-02,,3546,3554,,,,,,2011-10,Published,,,,,2011-09-06,,,,,,,Selenite induces posttranscriptional blockade of HLA-E expression and sensitizes tumor cells to CD94/NKG2A-positive NK cells.,"Research Support, Non-U.S. Gov't, Journal Article",,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,0,,No,Not deposited,MED:21890659,Europe PubMed Central,JOURNAL OF IMMUNOLOGY
542116,Journal article,01/10/2011,,,,,,,,,"Enqvist M, Nilsonne G, Hammarfjord O, Wallin RPA, Bjoerkstroem NK, Bjornstedt M, Hjerpe A, Ljunggren H-G, Dobra K, Malmberg K-J",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=kielementsprod&SrcAuth=WosAPI&KeyUT=WOS:000295036400013&DestLinkType=FullRecord&DestApp=WOS_CPL,,,,10.4049/jimmunol.1100610,,,1550-6606,,pubmed:21890659,,,,,,,,,,,0022-1767,7,JOURNAL OF IMMUNOLOGY,,,,,,,,,,,,,3546,3554,9,,,,,2011-10-01,Published,,,,,,,,,,,,Selenite Induces Posttranscriptional Blockade of HLA-E Expression and Sensitizes Tumor Cells to CD94/NKG2A-Positive NK Cells,Article,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,0,,No,Not deposited,WOS:000295036400013,Web of Science (Starter),JOURNAL OF IMMUNOLOGY
542116,Journal article,01/10/2011,,"CD94/NKG2A is an inhibitory receptor that controls the activity of a large proportion of human NK cells following interactions with the nonclassical HLA class Ib molecule HLA-E expressed on target cells. In this study, we show that selenite (SeO(3)(2-)), an inorganic selenium compound, induces an almost complete loss of cell surface expression of HLA-E on tumor cells of various origins. Selenite abrogated the HLA-E expression at a posttranscriptional level, since selenite exposure led to a dose-dependent decrease in cellular HLA-E protein expression whereas the mRNA levels remained intact. The loss of HLA-E expression following selenite treatment was associated with decreased levels of intracellular free thiols in the tumor cells, suggesting that the reduced HLA-E protein synthesis was caused by oxidative stress. Indeed, HLA-E expression and the level of free thiols remained intact following treatment with selenomethionine, a selenium compound that does not generate oxidative stress. Loss of HLA-E expression, but not of total HLA class I expression, on tumor cells resulted in increased susceptibility to CD94/NK group 2A-positive NK cells. Our results suggest that selenite may be used to potentiate the anti-tumor cytotoxicity in settings of NK cell-based immunotherapies.",,,,,,,"Enqvist M, Nilsonne G, Hammarfjord O, Wallin RPA, Björkström NK, Björnstedt M, Hjerpe A, Ljunggren H-G, Dobra K, Malmberg K-J",,,,,10.4049/jimmunol.1100610,,,,,pubmed:21890659,6.28,,,"Swedish Cancer Society, Swedish Research Council, Swedish Foundation for Strategic Research, Royal Swedish Academy of Sciences, Karolinska University Hospital, AFA Insurance (Sweden), Swedish Society for Medical Research, Swedish Heart-Lung Foundation, Abney Foundation",,,,,,,0022-1767,7,The Journal of Immunology,"32 Biomedical and Clinical Sciences, 3211 Oncology and Carcinogenesis, 3204 Immunology, Cancer, Rare Diseases, 2.1 Biological and endogenous factors, 5.1 Pharmaceuticals, Cancer, Antineoplastic Agents, Blotting, Western, Cell Line, Tumor, Cell Separation, Cytotoxicity, Immunologic, Flow Cytometry, Histocompatibility Antigens Class I, Humans, Killer Cells, Natural, NK Cell Lectin-Like Receptor Subfamily C, NK Cell Lectin-Like Receptor Subfamily D, Oxidative Stress, RNA Interference, Reverse Transcriptase Polymerase Chain Reaction, Sodium Selenite, HLA-E Antigens",,,,,,,,,,2011-10-01,Closed Access,3546,3554,,,,,,2011-10-01,,,Oxford University Press (OUP),,,2017-08-31,,0.88,,,,,Selenite Induces Posttranscriptional Blockade of HLA-E Expression and Sensitizes Tumor Cells to CD94/NKG2A-Positive NK Cells,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,0,,No,Not deposited,pub.1046784547,Dimensions,JOURNAL OF IMMUNOLOGY
542116,Journal article,01/10/2011,,"<jats:title>Abstract</jats:title>
               <jats:p>CD94/NKG2A is an inhibitory receptor that controls the activity of a large proportion of human NK cells following interactions with the nonclassical HLA class Ib molecule HLA-E expressed on target cells. In this study, we show that selenite (SeO32−), an inorganic selenium compound, induces an almost complete loss of cell surface expression of HLA-E on tumor cells of various origins. Selenite abrogated the HLA-E expression at a posttranscriptional level, since selenite exposure led to a dose-dependent decrease in cellular HLA-E protein expression whereas the mRNA levels remained intact. The loss of HLA-E expression following selenite treatment was associated with decreased levels of intracellular free thiols in the tumor cells, suggesting that the reduced HLA-E protein synthesis was caused by oxidative stress. Indeed, HLA-E expression and the level of free thiols remained intact following treatment with selenomethionine, a selenium compound that does not generate oxidative stress. Loss of HLA-E expression, but not of total HLA class I expression, on tumor cells resulted in increased susceptibility to CD94/NK group 2A-positive NK cells. Our results suggest that selenite may be used to potentiate the anti-tumor cytotoxicity in settings of NK cell-based immunotherapies.</jats:p>",,,,,,,"Enqvist M, Nilsonne G, Hammarfjord O, Wallin RPA, Björkström NK, Björnstedt M, Hjerpe A, Ljunggren H-G, Dobra K, Malmberg K-J",,,,,10.4049/jimmunol.1100610,,,1550-6606,,,,,,,,,,,,,0022-1767,7,The Journal of Immunology,,en,,,,,,,,,2011-10-01,,3546,3554,,,,,,2011-10-01,Published,,Oxford University Press (OUP),,https://doi.org/10.4049/jimmunol.1100610,2025-03-28,,,,,,,Selenite Induces Posttranscriptional Blockade of HLA-E Expression and Sensitizes Tumor Cells to CD94/NKG2A-Positive NK Cells,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,0,,No,Not deposited,10.4049/jimmunol.1100610,Crossref,JOURNAL OF IMMUNOLOGY
542116,Journal article,01/10/2011,,,,"Karolinska Institutet, Sweden, National Institutes of Health (NIH) - USA, United States",,,,,"Hjerpe A, Nilsonne G, Ljunggren H-G, Malmberg K, Dobra K, Carlsten M, Björnstedt M, Simonsson M, Björkström N, Wallin R",https://www.ncbi.nlm.nih.gov/pubmed/21890659,,,,,,,,,pubmed:21890659,,,,,,,,,,,,,,"Antineoplastic Agents, Histocompatibility Antigens Class I, Killer Cells, Natural, Sodium Selenite, Department of Laboratory Medicine (LABMED), Department of Medicine, Huddinge (MedH)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Article,,,,,,,,,,,,,,,Yes,,,,,,,,,Peer reviewed,,,,,,,,,,,WOS:000295036400013,,No,,0,,No,Not deposited,123649491,KI Bibliometrics,JOURNAL OF IMMUNOLOGY
547356,Journal article,13/10/2010,,,,,,,,,Nilsonne G,https://www.ncbi.nlm.nih.gov/pubmed/21137568,,,,,,,,,,,,,,,,,,,,0023-7205,41,Lakartidningen,"Access to Information, Biomedical Research, Information Dissemination, Periodicals as Topic, Publishing",swe,Sweden,,,,,,,,,,2491,,,,,,,2010-10-13,Published,,,,,,2010-12-10,,,,,,[Open Access Week 16-24 October: Open access increases access to the research].,Journal Article,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,0,,No,Not deposited,21137568,PubMed,Lakartidningen
547356,Journal article,13/10/2010,,,,"Karolinska institutet, institutionen för klinisk neurovetenskap, Stockholm. gustav.nilsonne@ki.se",,,,,Nilsonne G,,,,,,,,1652-7518,,pubmed:21137568,,,,,,,,,,No,0023-7205,41,Lakartidningen,"Information Dissemination, Biomedical Research, Access to Information, Publishing, Periodicals as Topic",swe,,Print,,,,,,,,,2491,,,,,,,2010-10,Published,,,,,2010-12-09,,,,,,,[Open Access Week 16-24 October: Open access increases access to the research].,Journal Article,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,0,,No,Not deposited,MED:21137568,Europe PubMed Central,Lakartidningen
547356,Journal article,13/10/2010,,,,,,,,,Nilsonne G,,,,,,,,,,pubmed:21137568,,,,,,,,,,,0023-7205,41,Läkartidningen,"Access to Information, Biomedical Research, Information Dissemination, Periodicals as Topic, Publishing",,,,,,,,,,,Closed Access,2491,,,,,,,2010,,,,,,2017-08-31,,,,,,,Open Access Week 16-24 October: Open access increases access to the research.,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,0,,No,Not deposited,pub.1078312373,Dimensions,Lakartidningen
547356,Journal article,13/10/2010,,,,,,,,,Nilsonne G,https://www.ncbi.nlm.nih.gov/pubmed/21137568,,,,,,,,,pubmed:21137568,,,,,,,,,,,,,,"Access to Information, Biomedical Research, Periodicals as Topic, Department of Clinical Neuroscience (CNS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Article,,,,,,,,,,,,,,,Yes,,,,,,,,,Peer reviewed,,,,,,,,,,,,,No,,0,,No,Not deposited,221137568,KI Bibliometrics,Lakartidningen
